recording,whistle_type_chr,start_time,end_time,recording_duration,whistle_type,whistle_name
Exp_15_Jan_2020_1045am,SW_Neo_Category_18,3189.43966496868,3190.06466686263,3300,5,Whistle73
Exp_26_Nov_2019_1345pm,SW_Neo_Category_17,775.561280812462,776.020952340239,3000,6,Whistle1198
Exp_13_Dec_2019_1545pm,SW_Neo_Category_17,630.938118202612,631.816861921205,3300,6,Whistle1262
Exp_13_Dec_2019_1545pm,SW_Neo_Category_17,449.198151578956,450.141317517821,3300,6,Whistle1266
Exp_15_Jan_2020_0945am,SW_Neo_Category_17,651.72952579912,652.461923758303,3300,6,Whistle1316
Exp_16_Dec_2019_1345pm,SW_Neo_Category_17,498.233716563946,499.191479744218,3300,6,Whistle1347
Exp_17_Dec_2019_1045am,SW_Neo_Category_17,1121.50404890099,1122.56819261492,3300,6,Whistle1402
Exp_17_Jan_2020_1545pm,SW_Neo_Category_17,523.308808030058,523.976527328304,3300,6,Whistle1448
Exp_17_Nov_2019_1545pm,SW_Neo_Category_17,411.924713393884,412.624625054661,3600,6,Whistle16
Exp_16_Dec_2019_1345pm,SW_Neo_Category_17,507.706538504662,508.591541186488,3300,6,Whistle1610
Exp_17_Jan_2020_1545pm,SW_Neo_Category_17,409.711241549217,410.506243958315,3300,6,Whistle1639
Exp_04_Jan_2020_1345pm,SW_Neo_Category_17,2209.49347442197,2210.39935625257,3300,6,Whistle1899
Exp_05_Dec_2019_1545pm,SW_Neo_Category_17,714.184152178145,715.232341154523,3000,6,Whistle1966
Exp_08_Jan_2020_1245pm,SW_Neo_Category_17,1831.79265571937,1832.49195912494,3300,6,Whistle2258
Exp_09_Feb_2020_1345pm,SW_Neo_Category_17,2015.9014483974,2016.85366250959,3300,6,Whistle2303
Exp_09_Mar_2020_1545pm,SW_Neo_Category_17,382.248051665357,383.194019919326,3000,6,Whistle2340
Exp_10_Feb_2020_1545pm,SW_Neo_Category_17,355.706078503268,356.963818441349,3300,6,Whistle2352
Exp_05_Dec_2019_1545pm,SW_Neo_Category_17,223.346587697693,224.54570647164,3000,6,Whistle2860
Exp_01_Feb_2020_1545pm,SW_Neo_Category_17,447.482360247447,448.60631607074,3300,6,Whistle2895
Exp_01_Jan_2020_0945am,SW_Neo_Category_17,126.485894351582,127.605341160092,3300,6,Whistle2922
Exp_06_Mar_2020_1545pm,SW_Neo_Category_17,374.566781069335,375.593565537773,3000,6,Whistle2956
Exp_07_Jan_2020_1545pm,SW_Neo_Category_17,507.677265989511,508.57877508042,3300,6,Whistle3002
Exp_07_Mar_2020_1545pm,SW_Neo_Category_17,736.704531466085,737.364064338057,3000,6,Whistle3013
Exp_03_Feb_2020_1045am,SW_Neo_Category_17,3200.82807303633,3201.58774795893,3300,6,Whistle3147
Exp_03_Jan_2020_1145am,SW_Neo_Category_17,1943.88084382733,1944.71714630911,3300,6,Whistle3158
Exp_05_Dec_2019_1545pm,SW_Neo_Category_17,634.090002603586,634.944469193699,3000,6,Whistle3194
Exp_01_Feb_2020_1545pm,SW_Neo_Category_17,440.972797845541,441.809182460926,3300,6,Whistle3197
Exp_07_Jan_2020_1045am,SW_Neo_Category_17,2499.89267373344,2500.90921089907,3300,6,Whistle3232
Exp_08_Jan_2020_1245pm,SW_Neo_Category_17,1854.48792336545,1855.18340526029,3300,6,Whistle3258
Exp_08_Jan_2020_1245pm,SW_Neo_Category_17,1856.49161656246,1857.2462605253,3300,6,Whistle3259
Exp_08_Jan_2020_1245pm,SW_Neo_Category_17,1864.69721675764,1865.56307319188,3300,6,Whistle3261
Exp_10_Feb_2020_1545pm,SW_Neo_Category_17,1441.43698258528,1442.0065996346,3300,6,Whistle3283
Exp_02_Jan_2020_1045am,SW_Neo_Category_17,1621.49360704515,1622.30804364802,3300,6,Whistle3292
Exp_03_Mar_2020_1345pm,SW_Neo_Category_17,1087.80093012658,1088.49693012658,3000,6,Whistle3303
Exp_05_Dec_2019_1545pm,SW_Neo_Category_17,613.049054012723,613.724786473549,3000,6,Whistle3326
Exp_05_Dec_2019_1545pm,SW_Neo_Category_17,186.743153528711,187.585529635995,3000,6,Whistle3327
Exp_05_Dec_2019_1545pm,SW_Neo_Category_17,672.567451679162,673.616154608033,3000,6,Whistle3328
Exp_06_Mar_2020_1345pm,SW_Neo_Category_17,989.529340260995,990.616840260995,3000,6,Whistle3339
Exp_01_Jan_2020_1545pm,SW_Neo_Category_17,523.722335062301,524.549998613703,3300,6,Whistle3352
Exp_04_Mar_2020_1345pm,SW_Neo_Category_17,687.829934864163,688.608638840716,3000,6,Whistle3418
Exp_05_Dec_2019_1545pm,SW_Neo_Category_17,299.242258262805,299.902362815274,3000,6,Whistle3419
Exp_07_Jan_2020_1245pm,SW_Neo_Category_17,3164.97459325634,3166.34487376636,3300,6,Whistle3445
Exp_01_Jan_2020_1345pm,SW_Neo_Category_17,561.866703232434,562.632664016748,3300,6,Whistle3463
Exp_12_Mar_2020_1345pm,SW_Neo_Category_17,658.135417501027,658.757138812503,3000,6,Whistle680
Exp_15_Jan_2020_1245pm,SW_Neo_Category_17,1947.82860591328,1948.43815941857,3300,6,Whistle819
Exp_16_Jan_2020_1145am,SW_Neo_Category_17,637.148366663279,637.785217273035,3300,6,Whistle932
Exp_26_Nov_2019_1345pm,SW_Neo_Category_21,284.830501575465,285.073126575465,3000,7,Whistle1204
Exp_15_Jan_2020_1545pm,SW_Neo_Category_21,932.152092528514,932.319104723636,3300,7,Whistle1340
Exp_17_Dec_2019_1045am,SW_Neo_Category_21,517.896303472574,517.992144180539,3300,7,Whistle1771
Exp_04_Mar_2020_1145am,SW_Neo_Category_21,876.046537245271,877.01845919649,3000,7,Whistle3436
Exp_04_Mar_2020_1145am,SW_Neo_Category_21,154.42190784057,155.181582763171,3000,7,Whistle3437
Exp_07_Mar_2020_0845am,SW_Neo_Category_21,103.738608303127,104.542316972482,3000,7,Whistle3438
Exp_03_Mar_2020_1345pm,SW_Neo_Category_21,2524.87980712084,2525.87500397123,3000,7,Whistle3446
Exp_04_Mar_2020_1145am,SW_Neo_Category_21,153.431161906505,154.291456024152,3000,7,Whistle3468
Exp_06_Jan_2020_1345pm,SW_Neo_Category_21,2528.52943378282,2528.91746527889,3300,7,Whistle3477
Exp_06_Dec_2019_1345pm,SW_Neo_Category_21,815.128018160957,815.432586822928,3000,7,Whistle3502
Exp_06_Mar_2020_1345pm,SW_Neo_Category_21,24.4675370488617,25.3069479712451,3000,7,Whistle3478
Exp_22_Nov_2019_0845am,SW_Neo_Category_21,1084.34956057361,1085.41508215948,3600,7,Whistle3511
Exp_03_Feb_2020_1545pm,SW_Neo_Category_21,1496.97022461144,1497.73696595759,3300,7,Whistle3319
Exp_04_Jan_2020_1345pm,SW_Neo_Category_21,2221.03936561714,2221.79956578755,3300,7,Whistle3322
Exp_04_Jan_2020_1345pm,SW_Neo_Category_21,1489.38872235817,1489.91697313216,3300,7,Whistle3415
Exp_04_Jan_2020_1345pm,SW_Neo_Category_21,1343.48486480051,1344.09254723295,3300,7,Whistle3461
Exp_17_Jan_2020_1245pm,SW_Neo_Category_21,435.116318534299,435.901320913094,3300,7,Whistle438
Exp_20_Nov_2019_1545pm,SW_Neo_Category_21,975.454661979602,976.115192133111,3600,7,Whistle1117
Exp_12_Mar_2020_1345pm,SW_Neo_Category_21,77.7452591508638,78.5352617842059,3000,7,Whistle1578
Exp_04_Feb_2020_1545pm,SW_Neo_Category_21,312.76094836651,313.683743712255,3300,7,Whistle1871
Exp_05_Jan_2020_1345pm,SW_Neo_Category_21,531.822357543162,532.40744526246,3300,7,Whistle1989
Exp_07_Dec_2019_1145am,SW_Neo_Category_21,2824.4095933599,2825.34579981823,3300,7,Whistle2078
Exp_08_Dec_2019_1545pm,SW_Neo_Category_21,781.392368461723,782.329577764048,3300,7,Whistle3020
Exp_01_Feb_2020_1145am,SW_Neo_Category_21,2774.62461743018,2775.14114779575,3300,7,Whistle3394
Exp_04_Jan_2020_1345pm,SW_Neo_Category_21,1517.87430869219,1518.72957733254,3300,7,Whistle3396
Exp_05_Mar_2020_1345pm,SW_Neo_Category_21,142.515475718252,143.206305505486,3000,7,Whistle3399
Exp_08_Dec_2019_1045am,SW_Neo_Category_21,1683.1411708367,1684.00140019449,3300,7,Whistle3402
Exp_01_Jan_2020_1545pm,SW_Neo_Category_21,282.527371366231,283.314124612984,3300,7,Whistle3407
Exp_09_Jan_2020_1345pm,SW_Neo_Category_21,1217.21600352318,1218.03143976479,3300,7,Whistle3408
Exp_10_Feb_2020_1545pm,SW_Neo_Category_21,602.587724020169,603.387646620789,3300,7,Whistle3410
Exp_13_Dec_2019_1545pm,SW_Neo_Category_21,548.516662171704,549.326664626256,3300,7,Whistle1711
Exp_13_Dec_2019_1545pm,SW_Neo_Category_21,423.956284716014,424.636286776627,3300,7,Whistle1712
Exp_13_Dec_2019_1545pm,SW_Neo_Category_21,506.326534322831,506.941536186473,3300,7,Whistle1713
Exp_26_Nov_2019_1345pm,SW_Neo_Category_21,907.703025676752,908.42302807676,3000,7,Whistle1760
Exp_26_Nov_2019_1345pm,SW_Neo_Category_21,915.278050926836,915.778052593509,3000,7,Whistle1761
Exp_26_Nov_2019_1345pm,SW_Neo_Category_21,917.548058493528,917.958059860199,3000,7,Whistle1762
Exp_17_Feb_2020_1545pm,SW_Neo_Category_21,112.145339834363,112.560341091943,3300,7,Whistle1774
Exp_04_Jan_2020_1345pm,SW_Neo_Category_21,1647.8799941818,1648.26234957396,3300,7,Whistle3441
Exp_02_Mar_2020_1545pm,SW_Neo_Category_21,532.89177697259,533.380507741821,3000,7,Whistle3453
Exp_03_Jan_2020_1145am,SW_Neo_Category_21,1924.73163452362,1925.11484127468,3300,7,Whistle3454
Exp_04_Jan_2020_1345pm,SW_Neo_Category_21,1640.7849732878,1642.16419070989,3300,7,Whistle3455
Exp_04_Jan_2020_1345pm,SW_Neo_Category_21,1642.04064173478,1643.1576585205,3300,7,Whistle3456
Exp_04_Jan_2020_1345pm,SW_Neo_Category_21,1730.48634057194,1731.11521054098,3300,7,Whistle3457
Exp_04_Jan_2020_1345pm,SW_Neo_Category_21,2767.42012084888,2768.04321417467,3300,7,Whistle3458
Exp_04_Jan_2020_1345pm,SW_Neo_Category_21,1497.35041335797,1497.84702750728,3300,7,Whistle3462
Exp_14_Jan_2020_1245pm,SW_Neo_Category_21,2623.70169292627,2624.06084497305,3300,7,Whistle761
Exp_16_Dec_2019_1545pm,SW_Neo_Category_21,416.455909288184,416.800771490565,3300,7,Whistle875
Exp_17_Jan_2020_1545pm,SW_Neo_Category_21,1040.79381468995,1041.06636185976,3300,7,Whistle1056
Exp_13_Jan_2020_0845am,SW_Neo_Category_21,1834.02209276038,1834.315508079,3300,7,Whistle1267
Exp_19_Nov_2019_1545pm,SW_Neo_Category_21,1279.41660610975,1279.94029789462,3600,7,Whistle1470
Exp_12_Dec_2019_1045am,SW_Neo_Category_21,1604.03986072685,1604.5098621511,3300,7,Whistle1686
Exp_03_Feb_2020_1045am,SW_Neo_Category_21,3204.23145015442,3204.63458904331,3300,7,Whistle3148
Exp_04_Jan_2020_1345pm,SW_Neo_Category_21,1521.04805083116,1521.50161184895,3300,7,Whistle3179
Exp_04_Mar_2020_1145am,SW_Neo_Category_21,232.140426073957,232.5026902249,3000,7,Whistle3185
Exp_04_Jan_2020_1345pm,SW_Neo_Category_21,2238.45568144125,2239.03792231378,3300,7,Whistle3323
Exp_05_Jan_2020_1345pm,SW_Neo_Category_21,624.057548752424,624.698511193738,3300,7,Whistle3329
Exp_04_Jan_2020_1345pm,SW_Neo_Category_21,1344.59390247613,1345.13221516963,3300,7,Whistle3414
Exp_04_Jan_2020_1345pm,SW_Neo_Category_21,1306.66749298194,1307.34048811776,3300,7,Whistle3460
Exp_05_Dec_2019_1545pm,SW_Neo_Category_21,203.254075711646,203.974417090688,3000,7,Whistle3473
Exp_06_Dec_2019_0945am,SW_Neo_Category_21,867.405561732694,867.891519179502,3000,7,Whistle3475
Exp_06_Dec_2019_0945am,SW_Neo_Category_21,871.917973468925,872.375713374122,3000,7,Whistle3476
Exp_03_Mar_2020_1345pm,SW_Neo_Category_21,452.788654547134,453.122924078384,3000,7,Whistle3523
Exp_02_Mar_2020_0845am,SW_Neo_Category_21,98.3803286010953,99.3520299899842,3000,7,Whistle1797
Exp_08_Jan_2020_1245pm,SW_Neo_Category_21,1852.12104734547,1853.04766563406,3300,7,Whistle2206
Exp_04_Jan_2020_1345pm,SW_Neo_Category_21,1672.32428785389,1673.17458333906,3300,7,Whistle3173
Exp_02_Jan_2020_1045am,SW_Neo_Category_21,1608.78692032756,1609.53626925804,3300,7,Whistle3291
Exp_03_Feb_2020_1045am,SW_Neo_Category_21,2762.60676494543,2763.72863784692,3300,7,Whistle3298
Exp_01_Jan_2020_0845am,SW_Neo_Category_21,3092.13037400344,3092.8103925908,3300,7,Whistle3305
Exp_07_Mar_2020_0845am,SW_Neo_Category_21,106.481015595462,107.432671240623,3000,7,Whistle3310
Exp_08_Dec_2019_1545pm,SW_Neo_Category_21,777.387804371115,778.349938660605,3300,7,Whistle3312
Exp_09_Mar_2020_1545pm,SW_Neo_Category_21,115.794750499026,116.870283803524,3000,7,Whistle3314
Exp_06_Jan_2020_1345pm,SW_Neo_Category_21,2842.70194972559,2843.68709944126,3300,7,Whistle3332
Exp_06_Mar_2020_1345pm,SW_Neo_Category_21,27.7576911462129,28.5129597865638,3000,7,Whistle3336
Exp_07_Dec_2019_1245pm,SW_Neo_Category_21,2914.15217519365,2915.06704657288,3300,7,Whistle3420
Exp_07_Dec_2019_1245pm,SW_Neo_Category_21,2954.79127939701,2955.89213501198,3300,7,Whistle3444
Exp_02_Mar_2020_1545pm,SW_Neo_Category_21,640.75960863555,641.192984697641,3000,7,Whistle3464
Exp_05_Jan_2020_1045am,SW_Neo_Category_21,2805.81487055635,2806.45081395258,3300,7,Whistle3474
Exp_06_Mar_2020_1345pm,SW_Neo_Category_21,743.48279403031,743.995473984378,3000,7,Whistle3479
Exp_11_Mar_2020_1145am,SW_Neo_Category_3,985.533285777619,987.123008854542,3000,8,Whistle1243
Exp_14_Dec_2019_0945am,SW_Neo_Category_3,538.676632959494,540.156599061189,3300,8,Whistle1270
Exp_16_Nov_2019_1345pm,SW_Neo_Category_3,606.487425147376,608.181658024088,3600,8,Whistle1390
Exp_17_Feb_2020_1345pm,SW_Neo_Category_3,917.754454330657,919.277764347781,3300,8,Whistle1417
Exp_19_Nov_2019_1545pm,SW_Neo_Category_3,1295.6756539573,1297.06824299839,3600,8,Whistle1468
Exp_19_Nov_2019_1545pm,SW_Neo_Category_3,1293.34125169556,1294.3785566601,3600,8,Whistle1472
Exp_20_Nov_2019_1545pm,SW_Neo_Category_3,981.202726674241,982.782329120724,3600,8,Whistle1491
Exp_22_Nov_2019_1245pm,SW_Neo_Category_3,428.256190156084,429.886159386853,3600,8,Whistle1498
Exp_22_Nov_2019_1545pm,SW_Neo_Category_3,985.163285210951,987.283261570289,3000,8,Whistle1502
Exp_23_Nov_2019_0945am,SW_Neo_Category_3,1003.4948264043,1005.05332840202,3000,8,Whistle1506
Exp_11_Mar_2020_1145am,SW_Neo_Category_3,984.045201450208,986.118232321879,3000,8,Whistle1545
Exp_16_Jan_2020_1145am,SW_Neo_Category_3,204.440620729154,206.000588574813,3300,8,Whistle1550
Exp_23_Nov_2019_0945am,SW_Neo_Category_3,999.230896197004,1000.90271216923,3000,8,Whistle1554
Exp_15_Dec_2019_1545pm,SW_Neo_Category_3,978.715127474178,980.022935281986,3300,8,Whistle1593
Exp_01_Feb_2020_1145am,SW_Neo_Category_3,3024.8241667399,3026.13643693489,3300,8,Whistle16151
Exp_19_Nov_2019_1345pm,SW_Neo_Category_3,1016.22782285506,1017.29782582729,3600,8,Whistle1646
Exp_19_Nov_2019_1545pm,SW_Neo_Category_3,1407.36890935808,1408.37391214976,3600,8,Whistle1649
Exp_22_Nov_2019_1245pm,SW_Neo_Category_3,415.82615562821,417.24613067238,3600,8,Whistle1697
Exp_26_Nov_2019_1145am,SW_Neo_Category_3,436.491455638185,437.925361888185,3000,8,Whistle1734
Exp_03_Mar_2020_1345pm,SW_Neo_Category_3,458.78153193844,460.335964203259,3000,8,Whistle2408
Exp_04_Jan_2020_1345pm,SW_Neo_Category_3,2147.65150985306,2149.22394453239,3300,8,Whistle2436
Exp_06_Feb_2020_1545pm,SW_Neo_Category_3,929.717817932782,931.337786973029,3300,8,Whistle2485
Exp_06_Jan_2020_1345pm,SW_Neo_Category_3,2755.3616815859,2756.63332200585,3300,8,Whistle2492
Exp_07_Mar_2020_0845am,SW_Neo_Category_3,113.752948110704,114.894975974481,3000,8,Whistle2510
Exp_05_Dec_2019_1145am,SW_Neo_Category_3,182.280608268694,183.099886483917,3000,8,Whistle2591
Exp_06_Feb_2020_1345pm,SW_Neo_Category_3,886.2176861142,887.540828529061,3300,8,Whistle2628
Exp_01_Feb_2020_1145am,SW_Neo_Category_3,2921.11940391844,2922.69765397312,3300,8,Whistle3360
Exp_01_Feb_2020_1145am,SW_Neo_Category_3,2922.11385549653,2923.42067964351,3300,8,Whistle3361
Exp_03_Jan_2020_1145am,SW_Neo_Category_3,1187.00859760181,1188.54160285115,3300,8,Whistle3362
Exp_01_Feb_2020_1145am,SW_Neo_Category_3,2910.93882163279,2912.39277832139,3300,8,Whistle3364
Exp_01_Feb_2020_1145am,SW_Neo_Category_3,2922.8288576632,2924.20230967559,3300,8,Whistle3365
Exp_04_Jan_2020_0945am,SW_Neo_Category_3,1739.60698939137,1741.15740344783,3300,8,Whistle3368
Exp_04_Jan_2020_1345pm,SW_Neo_Category_3,2394.50225849169,2396.35874179471,3300,8,Whistle3370
Exp_06_Jan_2020_0945am,SW_Neo_Category_3,1441.05436925566,1442.7302532377,3300,8,Whistle3373
Exp_07_Dec_2019_1245pm,SW_Neo_Category_3,2805.77099721137,2807.43715634707,3300,8,Whistle3377
Exp_07_Dec_2019_1245pm,SW_Neo_Category_3,2688.8908575239,2690.75740917604,3300,8,Whistle3378
Exp_07_Jan_2020_1045am,SW_Neo_Category_3,2488.46254140164,2490.02117649913,3300,8,Whistle3379
Exp_01_Jan_2020_1345pm,SW_Neo_Category_3,509.126543413768,510.961516091364,3300,8,Whistle3381
Exp_07_Mar_2020_0945am,SW_Neo_Category_3,228.700763002543,230.455734431115,3000,8,Whistle3382
Exp_08_Jan_2020_1245pm,SW_Neo_Category_3,2633.65798138782,2635.39203650593,3300,8,Whistle3385
Exp_08_Jan_2020_1245pm,SW_Neo_Category_3,1840.33557738054,1841.8535121465,3300,8,Whistle3386
Exp_08_Jan_2020_1245pm,SW_Neo_Category_3,2393.73725435532,2395.21007582754,3300,8,Whistle3388
Exp_09_Feb_2020_1345pm,SW_Neo_Category_3,2052.10267492335,2053.73476937472,3300,8,Whistle3389
Exp_09_Jan_2020_1545pm,SW_Neo_Category_3,36.7001118185207,38.3591376040398,3300,8,Whistle3391
Exp_04_Jan_2020_1345pm,SW_Neo_Category_3,2145.42650189849,2147.04647093874,3300,8,Whistle3421
Exp_04_Jan_2020_1345pm,SW_Neo_Category_3,2214.78767136357,2216.25168065149,3300,8,Whistle3422
Exp_04_Jan_2020_1345pm,SW_Neo_Category_3,2381.89879665106,2383.26218674394,3300,8,Whistle3423
Exp_05_Jan_2020_1345pm,SW_Neo_Category_3,455.092421860685,456.771352341969,3300,8,Whistle3424
Exp_06_Mar_2020_1545pm,SW_Neo_Category_3,2915.7647198824,2917.38468892265,3000,8,Whistle3426
Exp_07_Dec_2019_1245pm,SW_Neo_Category_3,2750.84483297267,2752.4383089085,3300,8,Whistle3427
Exp_07_Dec_2019_1245pm,SW_Neo_Category_3,2687.11941343918,2688.53312219176,3300,8,Whistle3429
Exp_07_Dec_2019_1245pm,SW_Neo_Category_3,2701.72336938845,2703.07815120663,3300,8,Whistle3430
Exp_07_Dec_2019_1245pm,SW_Neo_Category_3,2756.51335367683,2757.99831989305,3300,8,Whistle3431
Exp_08_Jan_2020_1245pm,SW_Neo_Category_3,2291.08324430634,2292.49192206691,3300,8,Whistle3432
Exp_08_Jan_2020_1245pm,SW_Neo_Category_3,2292.03762695378,2293.54691487948,3300,8,Whistle3433
Exp_08_Jan_2020_1245pm,SW_Neo_Category_3,2293.87195173319,2295.49192077343,3300,8,Whistle3434
Exp_06_Mar_2020_1545pm,SW_Neo_Category_3,2982.78619222403,2984.22979725617,3000,8,Whistle3528
Exp_19_Nov_2019_1545pm,SW_Neo_Category_3,1294.81961325785,1296.28357643093,3600,8,Whistle596
Exp_23_Nov_2019_0945am,SW_Neo_Category_3,998.233328111094,999.863297341863,3000,8,Whistle605
Exp_16_Jan_2020_1145am,SW_Neo_Category_3,203.435617077628,204.915583179322,3300,8,Whistle629
Exp_19_Nov_2019_1545pm,SW_Neo_Category_3,1441.63900621946,1443.5481438961,3600,8,Whistle639
Exp_26_Nov_2019_1345pm,SW_Neo_Category_3,14.4850489501632,15.8747093522611,3000,8,Whistle647
Exp_15_Feb_2020_1345pm,SW_Neo_Category_3,1438.26172607064,1439.54705897442,3300,8,Whistle793
Exp_17_Dec_2019_0945am,SW_Neo_Category_11,2486.31253428041,2486.65753532586,3300,9,Whistle128
Exp_17_Dec_2019_1045am,SW_Neo_Category_11,474.081436610414,474.586438140722,3300,9,Whistle130
Exp_17_Dec_2019_1145am,SW_Neo_Category_11,2446.86741474974,2447.34741620429,3300,9,Whistle132
Exp_15_Jan_2020_1245pm,SW_Neo_Category_11,1946.66089957848,1946.95811993406,3300,9,Whistle1321
Exp_26_Nov_2019_1345pm,SW_Neo_Category_11,660.482201607339,661.18220394068,3000,9,Whistle1668
Exp_12_Mar_2020_1345pm,SW_Neo_Category_11,649.107163690546,649.982166607222,3000,9,Whistle1708
Exp_13_Dec_2019_1545pm,SW_Neo_Category_11,525.241591641187,525.836593444223,3300,9,Whistle1709
Exp_15_Dec_2019_0845am,SW_Neo_Category_11,1211.34867075355,1212.6236746172,3300,9,Whistle1738
Exp_26_Nov_2019_1345pm,SW_Neo_Category_11,922.038073460245,922.738075793586,3000,9,Whistle1742
Exp_26_Nov_2019_1345pm,SW_Neo_Category_11,906.208020693402,906.858022860076,3000,9,Whistle1759
Exp_27_Nov_2019_1145am,SW_Neo_Category_11,247.625825419418,247.990826636089,3000,9,Whistle1765
Exp_20_Nov_2019_1545pm,SW_Neo_Category_11,934.862596840547,936.137600382223,3600,9,Whistle1785
Exp_20_Nov_2019_1545pm,SW_Neo_Category_11,939.292609146137,940.307611965589,3600,9,Whistle183
Exp_22_Nov_2019_1245pm,SW_Neo_Category_11,427.516187544965,428.516190322751,3600,9,Whistle194
Exp_22_Nov_2019_1245pm,SW_Neo_Category_11,3385.91940533168,3386.22440617891,3600,9,Whistle196
Exp_28_Nov_2019_1545pm,SW_Neo_Category_11,575.011916706389,575.731919106397,3000,9,Whistle215
Exp_11_Mar_2020_1145am,SW_Neo_Category_11,1010.87836959457,1011.82837276124,3000,9,Whistle33
Exp_15_Jan_2020_0945am,SW_Neo_Category_11,352.976069624453,353.676071745672,3300,9,Whistle65
Exp_15_Jan_2020_1045am,SW_Neo_Category_11,2323.31204033952,2323.74204164255,3300,9,Whistle71
Exp_15_Jan_2020_1045am,SW_Neo_Category_11,3203.16470655972,3203.82970857487,3300,9,Whistle72
Exp_15_Jan_2020_1545pm,SW_Neo_Category_11,851.692580886609,852.287582689644,3300,9,Whistle841
Exp_16_Dec_2019_1545pm,SW_Neo_Category_11,439.686332382825,440.2463340798,3300,9,Whistle876
Exp_26_Nov_2019_1545pm,SW_Neo_Category_14,194.897041489848,195.591041489848,3000,10,Whistle1532
Exp_10_Mar_2020_0845am,SW_Neo_Category_14,336.267459286413,337.815543275914,3000,10,Whistle2530
Exp_02_Jan_2020_1545pm,SW_Neo_Category_14,2547.06041551606,2548.30768824333,3300,10,Whistle2535
Exp_01_Feb_2020_1145am,SW_Neo_Category_14,346.526050685002,347.648442482739,3300,10,Whistle2551
Exp_05_Dec_2019_1145am,SW_Neo_Category_14,184.616849579267,186.005583756482,3000,10,Whistle2592
Exp_05_Dec_2019_1245pm,SW_Neo_Category_14,2648.89961369646,2649.93191666947,3000,10,Whistle2594
Exp_07_Jan_2020_1345pm,SW_Neo_Category_14,2645.81675414477,2646.86729809454,3300,10,Whistle2669
Exp_02_Mar_2020_1345pm,SW_Neo_Category_14,1455.63186244422,1456.40634146208,3000,10,Whistle2721
Exp_09_Feb_2020_0945am,SW_Neo_Category_14,1303.48459123285,1304.06942009088,3300,10,Whistle2766
Exp_01_Feb_2020_1145am,SW_Neo_Category_14,2632.65237936682,2634.05543854235,3300,10,Whistle3297
Exp_06_Dec_2019_1345pm,SW_Neo_Category_14,911.354059631953,912.677202046814,3000,10,Whistle3304
Exp_02_Feb_2020_1245pm,SW_Neo_Category_14,3050.51078822695,3051.49415732567,3300,10,Whistle3315
Exp_06_Jan_2020_0945am,SW_Neo_Category_14,1443.30917857726,1444.47707977486,3300,10,Whistle3400
Exp_01_Jan_2020_1545pm,SW_Neo_Category_14,714.22368776224,714.94931276224,3300,10,Whistle3406
Exp_09_Jan_2020_1345pm,SW_Neo_Category_14,1213.93245441911,1214.6820674222,3300,10,Whistle3459
Exp_16_Jan_2020_1145am,SW_Neo_Category_14,979.867733579199,980.741339122518,3300,10,Whistle935
Exp_17_Feb_2020_0945am,SW_Neo_Category_14,582.631765550805,583.211767308386,3300,10,Whistle136
Exp_15_Jan_2020_1345pm,SW_Neo_Category_14,979.706946776346,980.267914518281,3300,10,Whistle831
Exp_27_Nov_2019_1145am,SW_Neo_Category_14,222.60574201914,223.225744085814,3000,10,Whistle1764
Exp_07_Jan_2020_1045am,SW_Neo_Category_14,2479.12751493186,2479.92174443611,3300,10,Whistle2504
Exp_04_Mar_2020_1145am,SW_Neo_Category_14,160.235534785116,160.809224105504,3000,10,Whistle2585
Exp_08_Jan_2020_1345pm,SW_Neo_Category_14,2586.89846506874,2587.80472157915,3300,10,Whistle2699
Exp_09_Jan_2020_1245pm,SW_Neo_Category_14,702.897130597365,704.045421506456,3300,10,Whistle2705
Exp_04_Jan_2020_1345pm,SW_Neo_Category_14,1889.4718229274,1890.07688621854,3300,10,Whistle2737
Exp_05_Dec_2019_1245pm,SW_Neo_Category_14,2642.39730677936,2642.98596302936,3000,10,Whistle2741
Exp_06_Dec_2019_1145am,SW_Neo_Category_14,816.684888742407,817.264680409073,3000,10,Whistle2750
Exp_07_Dec_2019_1245pm,SW_Neo_Category_14,233.412744882419,234.33428740474,3300,10,Whistle2759
Exp_01_Jan_2020_1545pm,SW_Neo_Category_14,766.922765449108,767.64407157062,3300,10,Whistle3268
Exp_04_Jan_2020_1345pm,SW_Neo_Category_14,1706.53791129342,1707.33861010099,3300,10,Whistle3369
Exp_26_Nov_2019_1345pm,SW_Neo_Category_10,1632.44044280148,1633.02955234095,3000,11,Whistle1523
Exp_16_Dec_2019_1345pm,SW_Neo_Category_10,1189.24360437456,1189.83351890447,3300,11,Whistle1718
Exp_16_Feb_2020_0945am,SW_Neo_Category_10,1236.39989459779,1236.74546836828,3300,11,Whistle1721
Exp_05_Dec_2019_1245pm,SW_Neo_Category_10,2394.44298214327,2395.02311607184,3000,11,Whistle2600
Exp_02_Jan_2020_1545pm,SW_Neo_Category_10,2545.09159614966,2545.6531783143,3300,11,Whistle2717
Exp_02_Mar_2020_1345pm,SW_Neo_Category_10,1436.37545236179,1436.95998361179,3000,11,Whistle2720
Exp_03_Mar_2020_1345pm,SW_Neo_Category_10,2552.63955388782,2553.39196682314,3000,11,Whistle2725
Exp_03_Mar_2020_1345pm,SW_Neo_Category_10,1113.31371171237,1113.61084389498,3000,11,Whistle2726
